ledger_row_id,stage_id,run_id,subrun_id,parent_run_id,record_view,tier_scope,kpi_scope,scoreboard_lane,status,judgment,path,primary_kpi,guardrail_kpi,external_verification_status,notes
run47A_side_specific_short_permission_filter_v1_spf00_stage51_control_tier_a_side_filter_separate_validation,53_adapter_signal__side_specific_short_permission_filter,run47A_side_specific_short_permission_filter_v1,spf00_stage51_control_validation,run47A_side_specific_short_permission_filter_v1,tier_a_side_filter_separate,Tier A,stage53_side_permission_validation_oos,runtime_probe,completed,reviewed_completed_adapter_candidate_runtime_probe_only,stages/53_adapter_signal__side_specific_short_permission_filter/02_runs/run47A/results/validation_oos_summary.csv,net_profit=200.94;profit_factor=1.45838;closed_trades=217,period_adjusted_trade_count;concentration;cost_sensitivity;side_specific_label,completed,stage53_side_permission_filter_runtime_probe_only_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_operating_reference
run47A_side_specific_short_permission_filter_v1_spf00_stage51_control_tier_a_side_filter_separate_oos,53_adapter_signal__side_specific_short_permission_filter,run47A_side_specific_short_permission_filter_v1,spf00_stage51_control_oos,run47A_side_specific_short_permission_filter_v1,tier_a_side_filter_separate,Tier A,stage53_side_permission_validation_oos,runtime_probe,completed,reviewed_completed_adapter_candidate_runtime_probe_only,stages/53_adapter_signal__side_specific_short_permission_filter/02_runs/run47A/results/validation_oos_summary.csv,net_profit=163.24;profit_factor=1.313044;closed_trades=190,period_adjusted_trade_count;concentration;cost_sensitivity;side_specific_label,completed,stage53_side_permission_filter_runtime_probe_only_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_operating_reference
run47A_side_specific_short_permission_filter_v1_spf00_stage51_control_tier_b_side_filter_separate_validation,53_adapter_signal__side_specific_short_permission_filter,run47A_side_specific_short_permission_filter_v1,spf00_stage51_control_validation,run47A_side_specific_short_permission_filter_v1,tier_b_side_filter_separate,Tier B,stage53_side_permission_validation_oos,runtime_probe,completed,reviewed_completed_adapter_candidate_runtime_probe_only,stages/53_adapter_signal__side_specific_short_permission_filter/02_runs/run47A/results/validation_oos_summary.csv,net_profit=73.73;profit_factor=1.44867;closed_trades=62,period_adjusted_trade_count;concentration;cost_sensitivity;side_specific_label,completed,stage53_side_permission_filter_runtime_probe_only_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_operating_reference
run47A_side_specific_short_permission_filter_v1_spf00_stage51_control_tier_b_side_filter_separate_oos,53_adapter_signal__side_specific_short_permission_filter,run47A_side_specific_short_permission_filter_v1,spf00_stage51_control_oos,run47A_side_specific_short_permission_filter_v1,tier_b_side_filter_separate,Tier B,stage53_side_permission_validation_oos,runtime_probe,completed,reviewed_completed_adapter_candidate_runtime_probe_only,stages/53_adapter_signal__side_specific_short_permission_filter/02_runs/run47A/results/validation_oos_summary.csv,net_profit=90.52;profit_factor=1.419326;closed_trades=36,period_adjusted_trade_count;concentration;cost_sensitivity;side_specific_label,completed,stage53_side_permission_filter_runtime_probe_only_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_operating_reference
run47A_side_specific_short_permission_filter_v1_spf01_short_only_tier_a_side_filter_separate_validation,53_adapter_signal__side_specific_short_permission_filter,run47A_side_specific_short_permission_filter_v1,spf01_short_only_validation,run47A_side_specific_short_permission_filter_v1,tier_a_side_filter_separate,Tier A,stage53_side_permission_validation_oos,runtime_probe,completed,reviewed_completed_adapter_candidate_runtime_probe_only,stages/53_adapter_signal__side_specific_short_permission_filter/02_runs/run47A/results/validation_oos_summary.csv,net_profit=-64.99;profit_factor=0.789554;closed_trades=77,period_adjusted_trade_count;concentration;cost_sensitivity;side_specific_label,completed,stage53_side_permission_filter_runtime_probe_only_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_operating_reference
run47A_side_specific_short_permission_filter_v1_spf01_short_only_tier_a_side_filter_separate_oos,53_adapter_signal__side_specific_short_permission_filter,run47A_side_specific_short_permission_filter_v1,spf01_short_only_oos,run47A_side_specific_short_permission_filter_v1,tier_a_side_filter_separate,Tier A,stage53_side_permission_validation_oos,runtime_probe,completed,reviewed_completed_adapter_candidate_runtime_probe_only,stages/53_adapter_signal__side_specific_short_permission_filter/02_runs/run47A/results/validation_oos_summary.csv,net_profit=230.2;profit_factor=2.51837;closed_trades=61,period_adjusted_trade_count;concentration;cost_sensitivity;side_specific_label,completed,stage53_side_permission_filter_runtime_probe_only_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_operating_reference
run47A_side_specific_short_permission_filter_v1_spf01_short_only_tier_b_side_filter_separate_validation,53_adapter_signal__side_specific_short_permission_filter,run47A_side_specific_short_permission_filter_v1,spf01_short_only_validation,run47A_side_specific_short_permission_filter_v1,tier_b_side_filter_separate,Tier B,stage53_side_permission_validation_oos,runtime_probe,completed,reviewed_completed_adapter_candidate_runtime_probe_only,stages/53_adapter_signal__side_specific_short_permission_filter/02_runs/run47A/results/validation_oos_summary.csv,net_profit=-63.87;profit_factor=0.491966;closed_trades=26,period_adjusted_trade_count;concentration;cost_sensitivity;side_specific_label,completed,stage53_side_permission_filter_runtime_probe_only_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_operating_reference
run47A_side_specific_short_permission_filter_v1_spf01_short_only_tier_b_side_filter_separate_oos,53_adapter_signal__side_specific_short_permission_filter,run47A_side_specific_short_permission_filter_v1,spf01_short_only_oos,run47A_side_specific_short_permission_filter_v1,tier_b_side_filter_separate,Tier B,stage53_side_permission_validation_oos,runtime_probe,completed,reviewed_completed_adapter_candidate_runtime_probe_only,stages/53_adapter_signal__side_specific_short_permission_filter/02_runs/run47A/results/validation_oos_summary.csv,net_profit=122.97;profit_factor=2.404569;closed_trades=17,period_adjusted_trade_count;concentration;cost_sensitivity;side_specific_label,completed,stage53_side_permission_filter_runtime_probe_only_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_operating_reference
run47A_side_specific_short_permission_filter_v1_spf02_validation_weak_strata_block_tier_a_side_filter_separate_validation,53_adapter_signal__side_specific_short_permission_filter,run47A_side_specific_short_permission_filter_v1,spf02_validation_weak_strata_block_validation,run47A_side_specific_short_permission_filter_v1,tier_a_side_filter_separate,Tier A,stage53_side_permission_validation_oos,runtime_probe,completed,reviewed_completed_adapter_candidate_runtime_probe_only,stages/53_adapter_signal__side_specific_short_permission_filter/02_runs/run47A/results/validation_oos_summary.csv,net_profit=246.65;profit_factor=2.008505;closed_trades=130,period_adjusted_trade_count;concentration;cost_sensitivity;side_specific_label,completed,stage53_side_permission_filter_runtime_probe_only_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_operating_reference
run47A_side_specific_short_permission_filter_v1_spf02_validation_weak_strata_block_tier_a_side_filter_separate_oos,53_adapter_signal__side_specific_short_permission_filter,run47A_side_specific_short_permission_filter_v1,spf02_validation_weak_strata_block_oos,run47A_side_specific_short_permission_filter_v1,tier_a_side_filter_separate,Tier A,stage53_side_permission_validation_oos,runtime_probe,completed,reviewed_completed_adapter_candidate_runtime_probe_only,stages/53_adapter_signal__side_specific_short_permission_filter/02_runs/run47A/results/validation_oos_summary.csv,net_profit=71.33;profit_factor=1.179113;closed_trades=111,period_adjusted_trade_count;concentration;cost_sensitivity;side_specific_label,completed,stage53_side_permission_filter_runtime_probe_only_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_operating_reference
run47A_side_specific_short_permission_filter_v1_spf02_validation_weak_strata_block_tier_b_side_filter_separate_validation,53_adapter_signal__side_specific_short_permission_filter,run47A_side_specific_short_permission_filter_v1,spf02_validation_weak_strata_block_validation,run47A_side_specific_short_permission_filter_v1,tier_b_side_filter_separate,Tier B,stage53_side_permission_validation_oos,runtime_probe,completed,reviewed_completed_adapter_candidate_runtime_probe_only,stages/53_adapter_signal__side_specific_short_permission_filter/02_runs/run47A/results/validation_oos_summary.csv,net_profit=73.73;profit_factor=1.44867;closed_trades=62,period_adjusted_trade_count;concentration;cost_sensitivity;side_specific_label,completed,stage53_side_permission_filter_runtime_probe_only_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_operating_reference
